id,year,code,title,totemp
1323,2002,488400,Support Activities for Road Transportation,72620
1324,2002,488500,Freight Transportation Arrangement,166910
1325,2002,488900,Other Support Activities for Transportation,29890
1326,2002,492100,Couriers,540560
1327,2002,492200,Local Messengers and Local Delivery,51730
1328,2002,493100,Warehousing and Storage,519910
1329,2002,511100,"Newspaper, Periodical, Book, and Directory Publishers",705540
1330,2002,511200,Software Publishers,244550
1331,2002,512100,Motion Picture and Video Industries,370730
1332,2002,512200,Sound Recording Industries,28290
1333,2002,515100,Radio and Television Broadcasting,243400
1334,2002,515200,Cable and Other Subscription Programming,89550
1335,2002,516100,Internet Publishing and Broadcasting,32700
1336,2002,517100,Wired Telecommunications Carriers,613920
1337,2002,517200,Wireless Telecommunications Carriers (except Satellite),192050
1338,2002,517300,Telecommunications Resellers,168950
1339,2002,517500,Cable and Other Program Distribution,128280
1340,2002,517900,Other Telecommunications,7420
1341,2002,518100,Internet Service Providers and Web Search Portals,130640
1342,2002,518200,"Data Processing, Hosting, and Related Services",295370
1343,2002,519100,Other Information Services,46610
1344,2002,521100,Monetary Authorities - Central Bank,23200
1345,2002,522100,Depository Credit Intermediation,1725430
1346,2002,522200,Nondepository Credit Intermediation,697160
1347,2002,522300,Activities Related to Credit Intermediation,264750
1348,2002,523100,Securities and Commodity Contracts Intermediation and Brokerage,505890
1349,2002,523200,Securities and Commodity Exchanges,9240
1350,2002,523900,Other Financial Investment Activities,265490
1351,2002,524100,Insurance Carriers,1289850
1352,2002,524200,"Agencies, Brokerages, and Other Insurance Related Activities",826960
1353,2002,525100,Insurance and Employee Benefit Funds,47330
1354,2002,525900,Other Investment Pools and Funds,38250
1355,2002,531100,Lessors of Real Estate,604540
1356,2002,531200,Offices of Real Estate Agents and Brokers,306920
1357,2002,531300,Activities Related to Real Estate,455990
1358,2002,532100,Automotive Equipment Rental and Leasing,195270
1359,2002,532200,Consumer Goods Rental,281650
1360,2002,532300,General Rental Centers,62850
1361,2002,532400,Commercial and Industrial Machinery and Equipment Rental and Leasing,101450
1362,2002,533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),26750
1363,2002,541100,Legal Services,1127860
1364,2002,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",800410
1365,2002,541300,"Architectural, Engineering, and Related Services",1242380
1366,2002,541400,Specialized Design Services,124100
1367,2002,541500,Computer Systems Design and Related Services,1119150
1368,2002,541600,"Management, Scientific, and Technical Consulting Services",750750
1369,2002,541700,Scientific Research and Development Services,532400
1370,2002,541800,Advertising and Related Services,439700
1371,2002,541900,"Other Professional, Scientific, and Technical Services",506840
1372,2002,551100,Management of Companies and Enterprises,1686730
1373,2002,561100,Office Administrative Services,294760
1374,2002,561200,Facilities Support Services,101740
1375,2002,561300,Employment Services,3383840
1376,2002,561400,Business Support Services,753310
1377,2002,561500,Travel Arrangement and Reservation Services,250150
1378,2002,561600,Investigation and Security Services,736730
1379,2002,561700,Services to Buildings and Dwellings,1640630
1380,2002,561900,Other Support Services,289660
1381,2002,562100,Waste Collection,108100
1382,2002,562200,Waste Treatment and Disposal,114500
1383,2002,562900,Remediation and Other Waste Management Services,96080
1384,2002,611100,Elementary and Secondary Schools,8031440
1385,2002,611200,Junior Colleges,681710
1386,2002,611300,"Colleges, Universities, and Professional Schools",2523200
1387,2002,611400,Business Schools and Computer and Management Training,88350
1388,2002,611500,Technical and Trade Schools,124270
1389,2002,611600,Other Schools and Instruction,224680
1390,2002,611700,Educational Support Services,57690
1391,2002,621100,Offices of Physicians,2017430
1392,2002,621200,Offices of Dentists,734060
1393,2002,621300,Offices of Other Health Practitioners,496890
1394,2002,621400,Outpatient Care Centers,415820
1395,2002,621500,Medical and Diagnostic Laboratories,177270
1396,2002,621600,Home Health Care Services,697050
1397,2002,621900,Other Ambulatory Health Care Services,190730
1398,2002,622100,General Medical and Surgical Hospitals,4689160
1399,2002,622200,Psychiatric and Substance Abuse Hospitals,252350
1400,2002,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,171600
1401,2002,623100,Nursing Care Facilities,1574060
1402,2002,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",484860
1403,2002,623300,Community Care Facilities for the Elderly,536720
1404,2002,623900,Other Residential Care Facilities,167760
1405,2002,624100,Individual and Family Services,780110
1406,2002,624200,"Community Food and Housing, and Emergency and Other Relief Services",128150
1407,2002,624300,Vocational Rehabilitation Services,308330
1408,2002,624400,Child Day Care Services,720640
1409,2002,711100,Performing Arts Companies,128800
1410,2002,711200,Spectator Sports,126330
1411,2002,711300,"Promoters of Performing Arts, Sports, and Similar Events",72870
1412,2002,711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",15790
1413,2002,711500,"Independent Artists, Writers, and Performers",43090
1414,2002,712100,"Museums, Historical Sites, and Similar Institutions",115180
1415,2002,713100,Amusement Parks and Arcades,145430
1416,2002,713200,Gambling Industries,139880
1417,2002,713900,Other Amusement and Recreation Industries,990400
1418,2002,721100,Traveler Accommodation,1710830
1419,2002,721200,RV (Recreational Vehicle) Parks and Recreational Camps,42400
1420,2002,721300,Rooming and Boarding Houses,12600
1421,2002,722100,Full-Service Restaurants,3982650
1422,2002,722200,Limited-Service Eating Places,3558120
1423,2002,722300,Special Food Services,532300
1424,2002,722400,Drinking Places (Alcoholic Beverages),387740
1425,2002,811100,Automotive Repair and Maintenance,892720
1426,2002,811200,Electronic and Precision Equipment Repair and Maintenance,102710
1427,2002,811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,153900
1428,2002,811400,Personal and Household Goods Repair and Maintenance,81880
1429,2002,812100,Personal Care Services,533470
1430,2002,812200,Death Care Services,139340
1431,2002,812300,Drycleaning and Laundry Services,363270
1432,2002,812900,Other Personal Services,226950
1433,2002,813100,Religious Organizations,169430
1434,2002,813200,Grantmaking and Giving Services,127420
1435,2002,813300,Social Advocacy Organizations,161680
1436,2002,813400,Civic and Social Organizations,411780
1437,2002,813900,"Business, Professional, Labor, Political, and Similar Organizations",426330
1438,2002,999100,Federal Executive Branch and United States Postal Service (OES designation),2630430
1439,2002,999200,State Government (OES designation),2227250
1440,2002,999300,Local Government (OES designation),5288450
1441,2001,71,Soil Preparation Services,5460
1442,2001,72,Crop Services,128520
1443,2001,74,Veterinary Services,230680
1444,2001,75,"Animal Services, Except Veterinary",61190
1445,2001,76,Farm Labor and Management Services,160570
1446,2001,78,Landscape and Horticultural Services,591570
1447,2001,101,Iron Ores,5540
1448,2001,102,Copper Ores,8780
1449,2001,104,Gold and Silver Ores,10630
1450,2001,108,Metal Mining Services,1930
1451,2001,109,Miscellaneous Metal Ores,3250
1452,2001,122,Bituminous Coal and Lignite Mining,78620
1453,2001,123,Anthracite Mining,780
1454,2001,124,Coal Mining Services,4790
1455,2001,131,Crude Petroleum and Natural Gas,125370
1456,2001,132,Natural Gas Liquids,3730
1457,2001,138,Oil and Gas Field Services,204010
1458,2001,141,Dimension Stone,6480
1459,2001,142,"Crushed and Broken Stone, Including Riprap",43340
1460,2001,144,Sand and Gravel,36770
1461,2001,145,"Clay, Ceramic, and Refractory Minerals",6650
1462,2001,147,Chemical and Fertilizer Mineral Mining,9620
1463,2001,148,"Nonmetallic Minerals Services, Except Fuels",1030
1464,2001,149,"Miscellaneous Nonmetallic Minerals, Except Fuels",4860
1465,2001,152,General Building Contractors-Residential,767690
1466,2001,153,Operative Builders,33480
1467,2001,154,General Building Contractors-Nonresidential,675320
1468,2001,161,"Highway and Street Construction, Except",319970
1469,2001,162,"Heavy Construction, Except Highway and Street",641240
1470,2001,171,"Plumbing, Heating and Air-Conditioning",940290
1471,2001,172,Painting and Paper Hanging,231780
1472,2001,173,Electrical Work,848770
1473,2001,174,"Masonry, Stonework, Tile Setting, and Plastering",592130
1474,2001,175,Carpentry and Floor Work,341000
1475,2001,176,"Roofing, Siding, and Sheet Metal Work",254610
1476,2001,177,Concrete Work,368600
1477,2001,178,Water Well Drilling,25530
1478,2001,179,Miscellaneous Special Trade Contractors,772030
1479,2001,201,Meat Products,519870
1480,2001,202,Dairy Products,144410
1481,2001,203,"Canned, Frozen, and Preserved Fruits, Vegetables, and Food Specialties",207810
1482,2001,204,Grain Mill Products,122200
1483,2001,205,Bakery Products,200400
1484,2001,206,Sugar and Confectionery Products,95900
1485,2001,207,Fats and Oils,28150
1486,2001,208,Beverages,186330
1487,2001,209,Miscellaneous Food Preparations and Kindred,179370
1488,2001,211,Cigarettes,20310
1489,2001,212,Cigars,3180
1490,2001,213,Chewing and Smoking Tobacco and Snuff,3550
1491,2001,214,Tobacco Stemming and Redrying,6430
1492,2001,221,"Broadwoven Fabric Mills, Cotton",47980
1493,2001,222,"Broadwoven Fabric Mills, Manmade Fiber and Silk",45490
1494,2001,223,"Broadwoven Fabric Mills, Wool (including Dyeing and Finishing)",7040
1495,2001,224,"Narrow Fabric and Other Smallwares Mills Cotton, Wool, Silk, and Manmade Fiber",16450
1496,2001,225,Knitting Mills,98590
1497,2001,226,"Dyeing and Finishing Textiles, Except Wool Fabrics",46240
1498,2001,227,Carpets and Rugs,61680
1499,2001,228,Yarn and Thread Mills,64930
1500,2001,229,Miscellaneous Textile Goods,48930
1501,2001,231,"Men's and Boys' Suits, Coats, and Overcoats",15740
1502,2001,232,"Men's and Boys' Furnishings, Work Clothing, and Allied Garments",103560
1503,2001,233,"Women's, Misses', and Juniors' Outerwear",137320
1504,2001,234,"Women's, Misses', Children's, and Infants' Undergarments",15800
1505,2001,235,"Hats, Caps, and Millinery",11650
1506,2001,236,"Girls', Children's, and Infants' Outerwear",10110
1507,2001,237,Fur Goods,800
1508,2001,238,Miscellaneous Apparel and Accessories,26510
1509,2001,239,Miscellaneous Fabricated Textile Products,191390
1510,2001,241,Logging,73560
1511,2001,242,"Sawmills and Planing Mills, General",161980
1512,2001,243,"Millwork, Veneer, Plywood, and Structural Wood",322250
1513,2001,244,Wood Containers,53330
1514,2001,245,Wood Buildings and Mobile Homes,78060
1515,2001,249,Miscellaneous Wood Products,74070
1516,2001,251,Household Furniture,250780
1517,2001,252,Office Furniture,69250
1518,2001,253,Public Building and Related Furniture,49710
1519,2001,254,"Partitions, Shelving, Lockers, and Office And",83200
1520,2001,259,Miscellaneous Furniture and Fixtures,39230
1521,2001,261,Pulp Mills,10860
1522,2001,262,Paper Mills,124980
1523,2001,263,Paperboard Mills,41610
1524,2001,265,Paperboard Containers and Boxes,207170
1525,2001,267,"Converted Paper and Paperboard Products, Except Containers and Boxes",228030
1526,2001,271,"Newspapers Publishing, or Publishing and Printing",413900
1527,2001,272,"Periodicals Publishing, or Publishing and Printing",138330
1528,2001,273,Books,119130
1529,2001,274,Miscellaneous Publishing,84450
1530,2001,275,Commercial Printing,524980
1531,2001,276,Manifold Business Forms,36470
1532,2001,277,Greeting Cards,24660
1533,2001,278,"Blankbooks, Looseleaf Binders, and Bookbinding",52190
1534,2001,279,Service Industries For The Printing Trade,41340
1535,2001,281,Industrial Inorganic Chemicals,91260
1536,2001,282,"Plastics Materials and Synthetic Resins, Synthetic Rubber, Cellulosic and Other Manmade Fibers, Except Glass",135340
1537,2001,283,Drugs,324740
1538,2001,284,"Soap, Detergents, and Cleaning Preparations; Perfumes, Cosmetics, and Other Toilet Preparations",149160
1539,2001,285,"Paints, Varnishes, Lacquers, Enamels, and Allied Products",47630
1540,2001,286,Industrial Organic Chemicals,110590
1541,2001,287,Agricultural Chemicals,46490
1542,2001,289,Miscellaneous Chemical Products,90380
1543,2001,291,Petroleum Refining,81790
1544,2001,295,Asphalt Paving and Roofing Materials,29950
1545,2001,299,Miscellaneous Products of Petroleum and Coal,14090
1546,2001,301,Tires and Inner Tubes,74200
